,MonitoringDate,MonitoringLocationIdentifier,COD,DIN,DIP,DO,TPH,pH,month,cluster_kmeans_2,cluster_agglomerative_2,cluster_spectral_2,cluster_kmeans_3,cluster_agglomerative_3,cluster_spectral_3,cluster_kmeans_4,cluster_agglomerative_4,cluster_spectral_4
5361,2022-05-01,873,0.34,0.097,0.009,7.22,0.0,8.12,5,0,0,0,2,0,2,0,3,2
5362,2022-07-01,873,0.74,0.22,0.009,6.6,0.0,8.22,7,0,0,0,2,0,2,0,3,2
5363,2019-04-01,874,0.545,0.205,0.013,7.41,0.011,8.11,4,0,0,0,2,0,2,0,3,2
5364,2019-08-01,874,0.32,0.063,0.01,6.21,0.007,8.0,8,0,0,0,2,0,2,0,3,2
5365,2019-10-01,874,0.72,0.1,0.015,6.63,0.0,8.11,10,0,0,0,2,0,2,0,3,2
5366,2020-05-01,874,0.86,0.088,0.006,7.57,0.012,8.12,5,0,0,0,2,0,2,0,3,3
5367,2020-07-01,874,0.32,0.005,0.008,6.47,0.02,8.13,7,0,0,0,2,0,2,0,3,2
5368,2020-11-01,874,0.56,0.19,0.014,7.54,0.02,8.17,11,0,0,0,2,0,2,0,0,2
5369,2021-04-01,874,0.48250000000000004,0.151,0.01,7.635,0.0055,8.14,4,0,0,0,2,0,2,0,3,2
5370,2021-07-01,874,0.35,0.016,0.007,6.47,0.0,8.13,7,0,0,0,2,0,2,0,3,2
5371,2021-10-01,874,0.6,0.060000000000000005,0.0095,7.265000000000001,0.0,8.145,10,0,0,0,2,0,2,0,3,2
5372,2022-05-01,874,0.39,0.052,0.002,7.56,0.0,8.18,5,0,0,0,2,0,2,0,3,2
5373,2022-07-01,874,0.43,0.067,0.007,6.31,0.0,8.23,7,0,0,0,2,0,2,0,3,2
5374,2019-05-01,875,0.63,0.246,0.022,6.54,0.007,8.1,5,0,0,0,2,0,2,0,3,2
5375,2019-08-01,875,0.59,0.153,0.009,6.29,0.017,8.02,8,0,0,0,2,0,2,0,0,2
5376,2019-10-01,875,0.42,0.17,0.02,7.03,0.02,8.2,10,0,0,0,2,0,2,0,3,2
5377,2019-04-01,876,0.647,0.086,0.013,8.18,0.008,8.1,4,0,0,0,2,2,2,0,2,3
5378,2019-08-01,876,0.357,0.039,0.007,6.24,0.007,8.09,8,0,0,0,2,0,2,0,3,2
5379,2019-10-01,876,0.633,0.102,0.013,7.08,0.0,8.17,10,0,0,0,2,0,2,0,3,2
5380,2020-05-01,876,0.29000000000000004,0.0155,0.0025,7.195,0.0,8.155,5,0,0,0,2,0,2,0,3,2
5381,2020-08-01,876,0.5685,0.025,0.006,7.1450000000000005,0.0035,8.135,8,0,0,0,2,0,2,0,3,2
5382,2020-11-01,876,0.0,0.167,0.012,7.43,0.0,8.07,11,0,0,0,2,0,2,0,3,2
5383,2021-04-01,876,1.0485,0.0725,0.006999999999999999,8.075,0.009000000000000001,8.149999999999999,4,0,0,0,0,0,2,3,0,3
5384,2021-07-01,876,0.285,0.024,0.0045000000000000005,7.4399999999999995,0.0,8.190000000000001,7,0,0,0,2,0,2,0,3,2
5385,2021-10-01,876,0.3165,0.0595,0.008,7.4399999999999995,0.0,8.184999999999999,10,0,0,0,2,0,2,0,3,2
5386,2022-05-01,876,0.3,0.01,0.003,7.3,0.0,8.2,5,0,0,0,2,0,2,0,3,2
5387,2022-07-01,876,0.42,0.017,0.002,6.69,0.0,8.24,7,0,0,0,2,0,2,0,3,2
5388,2019-05-01,877,0.66,0.215,0.01,6.93,0.024,8.21,5,0,0,0,2,0,2,0,3,2
5389,2019-08-01,877,0.56,0.166,0.019,6.95,0.026,7.97,8,0,0,0,2,0,2,2,0,3
5390,2019-10-01,877,0.52,0.127,0.013,7.12,0.026,8.15,10,0,0,0,2,0,2,0,3,2
5391,2020-05-01,877,0.6,0.172,0.01,7.31,0.018,8.16,5,0,0,0,2,0,2,0,0,2
5392,2020-08-01,877,0.47000000000000003,0.1085,0.0185,6.63,0.0235,8.004999999999999,8,0,0,0,2,0,2,0,0,2
5393,2020-11-01,877,0.53,0.312,0.03,7.64,0.021,8.09,11,0,0,0,2,0,2,2,0,3
5394,2021-04-01,877,0.45,0.179,0.003,8.12,0.007,8.27,4,0,0,0,2,2,2,0,2,2
5395,2021-07-01,877,0.81,0.026500000000000003,0.0035,7.815,0.011,8.219999999999999,7,0,0,0,2,0,2,0,3,3
5396,2021-10-01,877,0.39,0.17049999999999998,0.023,7.02,0.0155,8.165,10,0,0,0,2,0,2,0,3,2
5397,2022-05-01,877,0.6,0.139,0.021,7.6,0.008,8.16,5,0,0,0,2,0,2,0,3,2
5398,2022-07-01,877,0.79,0.032,0.003,7.33,0.011,8.1,7,0,0,0,2,0,2,0,3,3
5399,2019-05-01,878,0.647,0.212,0.009,6.91,0.023,8.15,5,0,0,0,2,0,2,0,0,2
5400,2019-08-01,878,0.347,0.109,0.016,6.28,0.02,8.13,8,0,0,0,2,0,2,0,3,2
5401,2019-10-01,878,0.387,0.151,0.022,7.06,0.023,8.06,10,0,0,0,2,0,2,0,0,2
5402,2020-05-01,878,0.647,0.1,0.007,7.51,0.013,8.15,5,0,0,0,2,0,2,0,3,2
5403,2020-08-01,878,0.3685,0.075,0.014,6.18,0.023,8.075,8,0,0,0,2,0,2,0,0,2
5404,2020-11-01,878,0.46,0.335,0.025,7.59,0.018,8.15,11,0,0,0,2,0,2,0,0,3
5405,2021-04-01,878,0.45,0.188,0.004,7.7,0.004,8.16,4,0,0,0,2,0,2,0,3,2
5406,2021-07-01,878,0.6799999999999999,0.040499999999999994,0.0045000000000000005,6.734999999999999,0.003,8.0,7,0,0,0,2,0,2,0,3,2
5407,2021-10-01,878,0.3435,0.155,0.0225,6.96,0.014499999999999999,8.129999999999999,10,0,0,0,2,0,2,0,3,2
5408,2022-05-01,878,0.76,0.1,0.006,8.04,0.009,8.23,5,0,0,0,0,2,2,3,2,3
5409,2022-07-01,878,0.97,0.051,0.002,7.04,0.006,8.02,7,0,0,0,2,0,2,0,0,3
5410,2019-05-01,879,0.78,0.058,0.005,7.19,0.024,8.28,5,0,0,0,2,0,2,0,3,2
5411,2019-08-01,879,0.685,0.079,0.01,6.57,0.021,8.14,8,0,0,0,2,0,2,0,3,2
5412,2019-10-01,879,0.94,0.088,0.006,7.0,0.026,8.16,10,0,0,0,2,0,2,2,3,3
5413,2020-05-01,879,0.78,0.071,0.005,7.33,0.021,8.28,5,0,0,0,2,0,2,0,3,2
5414,2020-08-01,879,0.7025,0.0405,0.0085,6.915,0.0195,8.100000000000001,8,0,0,0,2,0,2,0,0,2
5415,2020-11-01,879,0.57,0.308,0.028,7.62,0.04,8.12,11,0,0,0,2,0,2,2,0,3
5416,2021-04-01,879,0.56,0.115,0.01,8.32,0.01,8.23,4,0,0,0,2,2,2,0,2,3
5417,2021-07-01,879,0.65,0.0515,0.005,6.745,0.01,8.125,7,0,0,0,2,0,2,0,3,2
5418,2021-10-01,879,0.6499999999999999,0.23199999999999998,0.016,6.925,0.0155,8.25,10,0,0,0,2,0,2,0,3,2
5419,2022-05-01,879,2.12,0.071,0.011,9.5,0.019,8.36,5,0,0,0,0,2,0,3,2,3
5420,2022-07-01,879,0.68,0.051,0.004,6.92,0.012,8.13,7,0,0,0,2,0,2,0,3,2
5421,2019-05-01,880,0.52,0.098,0.007,7.05,0.028,8.15,5,0,0,0,2,0,2,0,3,2
5422,2019-08-01,880,0.46,0.138,0.018,6.3,0.026,8.05,8,0,0,0,2,0,2,0,0,2
5423,2019-10-01,880,0.46,0.15,0.026,6.87,0.026,8.06,10,0,0,0,2,0,2,0,0,3
5424,2020-05-01,880,0.32,0.056,0.005,7.84,0.02,8.16,5,0,0,0,2,0,2,0,3,2
5425,2020-07-01,880,0.26,0.045,0.01,6.06,0.018,8.13,7,0,0,0,2,0,2,0,3,2
5426,2020-11-01,880,0.22,0.338,0.026,7.7,0.032,8.18,11,0,0,0,2,0,2,2,0,3
5427,2021-04-01,880,0.83,0.036,0.004,8.67,0.005,8.31,4,0,0,0,0,2,0,3,2,3
5428,2021-07-01,880,0.73,0.05,0.01,6.13,0.009,8.12,7,0,0,0,2,0,2,0,3,2
5429,2021-10-01,880,0.615,0.2635,0.027,6.855,0.015,8.16,10,0,0,0,2,0,2,0,3,3
5430,2022-05-01,880,0.45,0.11,0.01,7.39,0.012,8.09,5,0,0,0,2,0,2,0,3,2
5431,2022-07-01,880,0.73,0.116,0.01,6.13,0.009,8.05,7,0,0,0,2,0,2,0,0,2
5432,2019-05-01,881,0.56,0.078,0.004,6.97,0.02,8.21,5,0,0,0,2,0,2,0,3,2
5433,2019-08-01,881,0.48,0.047,0.009,6.5,0.021,8.14,8,0,0,0,2,0,2,0,3,2
5434,2019-10-01,881,0.693,0.087,0.016,6.74,0.023,8.1,10,0,0,0,2,0,2,0,0,2
5435,2019-05-01,882,0.56,0.11,0.006,7.25,0.025,8.17,5,0,0,0,2,0,2,0,0,2
5436,2019-08-01,882,0.6,0.113,0.012,6.36,0.024,8.09,8,0,0,0,2,0,2,0,3,2
5437,2019-10-01,882,0.5,0.153,0.019,6.96,0.025,8.09,10,0,0,0,2,0,2,0,0,2
5438,2019-05-01,883,0.48,0.149,0.008,7.04,0.022,8.17,5,0,0,0,2,0,2,0,0,2
5439,2019-08-01,883,0.453,0.118,0.018,6.41,0.022,8.1,8,0,0,0,2,0,2,0,0,2
5440,2019-10-01,883,0.72,0.194,0.031,6.8,0.025,8.09,10,0,0,0,2,0,2,2,0,3
5441,2020-05-01,883,0.78,0.1,0.008,7.04,0.022,8.17,5,0,0,0,2,0,2,0,3,2
5442,2020-08-01,883,0.5915,0.08049999999999999,0.013999999999999999,6.405,0.0225,8.085,8,0,0,0,2,0,2,0,3,2
5443,2020-11-01,883,0.53,0.297,0.026,7.64,0.061,8.16,11,0,0,0,2,0,2,2,0,3
5444,2021-04-01,883,0.45,0.203,0.015,7.78,0.013,8.2,4,0,0,0,2,0,2,0,3,2
5445,2021-07-01,883,0.755,0.025500000000000002,0.002,7.09,0.0055,8.11,7,0,0,0,2,0,2,0,3,2
5446,2021-10-01,883,0.49,0.195,0.028499999999999998,6.795,0.0155,8.145,10,0,0,0,2,0,2,0,3,2
5447,2022-05-01,883,1.13,0.1,0.014,8.33,0.007,8.26,5,0,0,0,0,0,0,3,0,3
5448,2022-07-01,883,0.91,0.032,0.002,6.77,0.005,8.02,7,0,0,0,2,0,2,0,0,3
5449,2019-05-01,884,0.44,0.103,0.002,7.26,0.019,8.21,5,0,0,0,2,0,2,0,3,2
5450,2019-08-01,884,0.427,0.05,0.008,7.05,0.017,8.19,8,0,0,0,2,0,2,0,3,2
5451,2019-10-01,884,0.387,0.126,0.015,6.82,0.024,8.07,10,0,0,0,2,0,2,0,0,2
5452,2020-05-01,884,0.4,0.018,0.001,7.14,0.037,8.22,5,0,0,0,2,0,2,0,3,2
5453,2020-07-01,884,0.89,0.012,0.004,7.29,0.023,8.16,7,0,0,0,2,0,2,0,0,3
5454,2020-11-01,884,0.79,0.2245,0.01,7.195,0.015,7.99,11,0,0,0,2,0,2,0,0,3
5455,2021-04-01,884,0.63,0.169,0.007,7.78,0.004,8.19,4,0,0,0,2,0,2,0,3,3
5456,2021-07-01,884,0.89,0.02,0.004,7.32,0.023,8.16,7,0,0,0,2,0,2,0,0,3
5457,2021-11-01,884,0.79,0.2245,0.01,7.195,0.015,7.99,11,0,0,0,2,0,2,0,0,3
5458,2022-05-01,884,0.5,0.075,0.005,7.98,0.006,8.02,5,0,0,0,2,0,2,0,3,2
5459,2022-07-01,884,2.32,0.047,0.006,8.81,0.013,8.22,7,0,0,0,0,0,0,3,0,3
5460,2019-05-01,885,0.78,0.823,0.05,7.08,0.021,7.92,5,1,0,1,1,0,1,1,0,1
5461,2019-08-01,885,2.04,1.278,0.108,5.93,0.009,7.75,8,1,0,1,1,0,1,1,0,1
5462,2019-10-01,885,0.91,0.891,0.062,6.3,0.02,7.71,10,1,0,1,1,0,1,1,0,1
5463,2020-05-01,885,0.665,1.069,0.0495,6.720000000000001,0.0105,7.9799999999999995,5,1,0,1,1,0,1,1,0,1
5464,2020-08-01,885,0.45,0.261,0.027,6.98,0.015,7.96,8,0,0,0,2,0,2,0,0,2
5465,2020-10-01,885,0.71,1.093,0.051,7.85,0.028,8.02,10,1,0,1,1,0,1,1,0,1
5466,2021-05-01,885,0.665,1.069,0.0495,6.720000000000001,0.0105,7.9799999999999995,5,1,0,1,1,0,1,1,0,1
5467,2021-08-01,885,1.93,0.29,0.017,6.12,0.0,7.85,8,1,1,1,1,1,1,1,1,3
5468,2021-10-01,885,1.36,0.422,0.042,6.72,0.0,7.97,10,1,0,1,1,0,1,1,0,1
5469,2022-05-01,885,0.665,1.069,0.0495,6.720000000000001,0.0105,7.9799999999999995,5,1,0,1,1,0,1,1,0,1
5470,2022-08-01,885,1.02,0.355,0.032,6.05,0.0,7.89,8,1,0,1,1,0,1,1,0,1
5471,2019-05-01,886,0.43,0.204,0.005,7.14,0.036,8.05,5,0,0,0,2,0,2,2,0,3
5472,2019-08-01,886,0.57,0.282,0.028,6.1,0.006,7.86,8,0,0,0,2,0,2,0,0,3
5473,2019-10-01,886,0.29,0.236,0.025,6.39,0.01,7.86,10,0,0,0,2,0,2,0,0,2
5474,2019-04-01,887,0.567,0.103,0.007,7.87,0.01,8.11,4,0,0,0,2,0,2,0,3,2
5475,2019-08-01,887,0.283,0.051,0.01,6.16,0.007,8.09,8,0,0,0,2,0,2,0,3,2
5476,2019-10-01,887,0.663,0.151,0.016,7.1,0.0,8.17,10,0,0,0,2,0,2,0,3,2
5477,2020-05-01,887,0.27,0.052,0.003,7.18,0.015,8.16,5,0,0,0,2,0,2,0,3,2
5478,2020-07-01,887,0.15,0.009,0.005,6.87,0.015,8.15,7,0,0,0,2,0,2,0,3,2
5479,2020-11-01,887,0.56,0.181,0.013,7.69,0.031,8.17,11,0,0,0,2,0,2,2,3,3
5480,2021-04-01,887,0.48849999999999993,0.087,0.0045000000000000005,7.84,0.005,8.14,4,0,0,0,2,0,2,0,3,2
5481,2021-07-01,887,0.27,0.01,0.005,6.87,0.0,8.15,7,0,0,0,2,0,2,0,3,2
5482,2021-10-01,887,0.3315,0.08399999999999999,0.0105,7.475,0.0,8.18,10,0,0,0,2,0,2,0,3,2
5483,2022-05-01,887,0.33,0.006,0.002,7.59,0.0,8.21,5,0,0,0,2,0,2,0,3,2
5484,2022-07-01,887,0.61,0.01,0.001,6.58,0.0,8.21,7,0,0,0,2,0,2,0,3,2
5485,2019-05-01,888,0.0,0.126,0.009,7.19,0.018,8.08,5,0,0,0,2,0,2,0,3,2
5486,2019-09-01,888,0.445,0.072,0.021,6.43,0.016,7.96,9,0,0,0,2,0,2,0,0,2
5487,2019-10-01,888,0.395,0.213,0.012,6.85,0.0,7.89,10,0,0,0,2,0,2,0,0,2
5488,2019-05-01,889,0.29,0.238,0.018,7.83,0.021,8.07,5,0,0,0,2,0,2,0,3,2
5489,2019-08-01,889,0.445,0.069,0.024,6.65,0.01,7.91,8,0,0,0,2,0,2,0,0,2
5490,2019-10-01,889,0.305,0.113,0.013,6.33,0.01,7.89,10,0,0,0,2,0,2,0,0,2
5491,2020-05-01,889,1.07,0.079,0.002,8.04,0.015,8.17,5,0,0,0,0,0,2,3,0,3
5492,2020-07-01,889,0.2,0.046,0.014,6.04,0.017,8.05,7,0,0,0,2,0,2,0,0,2
5493,2020-11-01,889,0.6,0.354,0.026,7.79,0.029,8.17,11,0,0,0,2,0,2,2,0,3
5494,2021-05-01,889,0.375,0.0695,0.004,7.8,0.0095,8.125,5,0,0,0,2,0,2,0,3,2
5495,2021-08-01,889,0.39,0.114,0.019,6.25,0.0,8.0,8,0,0,0,2,0,2,0,3,2
5496,2021-10-01,889,0.61,0.038,0.035,7.18,0.0,8.08,10,0,0,0,2,0,2,0,0,3
5497,2022-05-01,889,0.375,0.0695,0.004,7.8,0.0095,8.125,5,0,0,0,2,0,2,0,3,2
5498,2022-08-01,889,0.97,0.009,0.001,6.73,0.0,8.34,8,0,0,0,2,0,2,0,3,2
5499,2019-04-01,890,2.57,0.06,0.003,8.07,0.02,8.12,4,0,0,0,0,0,2,3,0,3
5500,2019-08-01,890,0.183,0.045,0.002,6.36,0.013,8.11,8,0,0,0,2,0,2,0,3,2
5501,2019-10-01,890,0.627,0.114,0.015,7.07,0.0,8.18,10,0,0,0,2,0,2,0,3,2
5502,2020-05-01,890,0.25,0.036,0.002,7.59,0.013,8.19,5,0,0,0,2,0,2,0,3,2
5503,2020-07-01,890,0.16,0.009,0.006,6.85,0.023,8.13,7,0,0,0,2,0,2,0,3,2
5504,2020-11-01,890,0.37,0.19,0.014,7.62,0.034,8.18,11,0,0,0,2,0,2,2,3,3
5505,2021-04-01,890,1.4249999999999998,0.061,0.0025,7.92,0.012,8.135,4,0,0,0,0,2,2,3,2,3
5506,2021-07-01,890,0.45,0.023,0.005,6.85,0.0,8.15,7,0,0,0,2,0,2,0,3,2
5507,2021-10-01,890,0.3135,0.0645,0.0085,7.53,0.0,8.19,10,0,0,0,2,0,2,0,3,2
5508,2022-05-01,890,0.24,0.004,0.005,7.26,0.0,8.2,5,0,0,0,2,0,2,0,3,2
5509,2022-07-01,890,0.68,0.023,0.001,6.62,0.0,8.22,7,0,0,0,2,0,2,0,3,2
5510,2019-04-01,891,0.52,0.111,0.012,7.73,0.018,8.08,4,0,0,0,2,0,2,0,3,2
5511,2019-08-01,891,0.425,0.11,0.017,5.59,0.017,7.99,8,0,0,0,2,0,2,0,0,2
5512,2019-10-01,891,0.43,0.178,0.017,7.17,0.0,8.14,10,0,0,0,2,0,2,0,3,2
5513,2020-05-01,891,0.455,0.042499999999999996,0.0025,7.29,0.0,8.155000000000001,5,0,0,0,2,0,2,0,3,2
5514,2020-08-01,891,0.5725,0.066,0.0125,6.59,0.0195,8.045,8,0,0,0,2,0,2,0,3,2
5515,2020-11-01,891,0.67,0.194,0.016,7.32,0.0,8.0,11,0,0,0,2,0,2,0,0,2
5516,2021-04-01,891,0.6799999999999999,0.1345,0.0095,7.76,0.009,8.105,4,0,0,0,2,0,2,0,3,3
5517,2021-07-01,891,0.655,0.037000000000000005,0.008,6.98,0.0,8.055,7,0,0,0,2,0,2,0,3,2
5518,2021-10-01,891,0.405,0.106,0.0245,7.145,0.0,8.135000000000002,10,0,0,0,2,0,2,0,3,2
5519,2022-05-01,891,0.51,0.054,0.002,7.5,0.0,8.18,5,0,0,0,2,0,2,0,3,2
5520,2022-07-01,891,0.94,0.033,0.008,6.16,0.0,8.05,7,0,0,0,2,0,2,0,0,2
5521,2019-04-01,892,1.82,0.263,0.021,7.82,0.026,7.99,4,1,0,0,0,0,2,2,0,3
5522,2019-08-01,892,0.325,0.027,0.005,6.32,0.023,8.1,8,0,0,0,2,0,2,0,3,2
5523,2019-10-01,892,0.595,0.11,0.015,6.69,0.0,8.11,10,0,0,0,2,0,2,0,3,2
5524,2019-04-01,893,0.445,0.12,0.01,7.72,0.004,8.04,4,0,0,0,2,0,2,0,3,2
5525,2019-08-01,893,0.323,0.024,0.004,6.29,0.0,8.12,8,0,0,0,2,0,2,0,3,2
5526,2019-10-01,893,0.705,0.085,0.01,6.79,0.0,8.11,10,0,0,0,2,0,2,0,3,2
5527,2020-05-01,893,0.72,0.095,0.005,7.04,0.015,8.1,5,0,0,0,2,0,2,0,0,2
5528,2020-07-01,893,0.21,0.01,0.011,6.44,0.018,8.09,7,0,0,0,2,0,2,0,0,2
5529,2020-11-01,893,0.51,0.175,0.016,7.33,0.03,8.12,11,0,0,0,2,0,2,2,3,3
5530,2021-04-01,893,0.4325,0.08149999999999999,0.0075,7.859999999999999,0.002,8.11,4,0,0,0,2,0,2,0,3,2
5531,2021-07-01,893,0.21,0.014,0.005,6.46,0.0,8.14,7,0,0,0,2,0,2,0,3,2
5532,2021-10-01,893,0.3525,0.045500000000000006,0.006,7.414999999999999,0.0,8.175,10,0,0,0,2,0,2,0,3,2
5533,2022-05-01,893,0.4,0.03,0.003,7.47,0.0,8.2,5,0,0,0,2,0,2,0,3,2
5534,2022-07-01,893,0.41,0.015,0.005,6.46,0.0,8.2,7,0,0,0,2,0,2,0,3,2
5535,2019-05-01,894,0.0,0.167,0.022,7.02,0.006,8.05,5,0,0,0,2,0,2,0,3,2
5536,2019-09-01,894,0.57,0.292,0.029,5.72,0.004,7.95,9,0,0,0,2,0,2,0,0,2
5537,2019-10-01,894,1.02,0.239,0.029,6.53,0.0,7.8,10,1,0,1,1,0,1,1,0,3
5538,2019-05-01,895,0.0,0.142,0.028,7.54,0.013,8.07,5,0,0,0,2,0,2,0,3,2
5539,2019-09-01,895,0.485,0.095,0.013,5.5,0.009,7.83,9,0,0,0,2,0,2,0,0,2
5540,2019-10-01,895,0.695,0.193,0.037,6.43,0.01,8.03,10,0,0,0,2,0,2,0,0,3
5541,2020-05-01,895,0.63,0.063,0.023,6.12,0.072,8.11,5,0,0,0,2,0,2,2,0,3
5542,2020-07-01,895,1.18,0.039,0.018,6.44,0.028,8.24,7,0,0,0,2,0,2,2,3,3
5543,2020-10-01,895,0.57,0.193,0.037,6.71,0.01,8.03,10,0,0,0,2,0,2,0,0,3
5544,2021-05-01,895,0.39,0.069,0.023,7.25,0.013,8.11,5,0,0,0,2,0,2,0,3,2
5545,2021-08-01,895,0.31,0.034,0.014,6.24,0.0,8.04,8,0,0,0,2,0,2,0,3,2
5546,2021-10-01,895,0.55,0.066,0.034,7.24,0.0,8.11,10,0,0,0,2,0,2,0,0,3
5547,2022-04-01,895,0.46,0.033,0.017,7.71,0.0,8.33,4,0,0,0,2,0,2,0,3,2
5548,2022-07-01,895,0.9,0.006,0.002,7.8,0.0,7.91,7,0,0,0,2,0,2,0,0,3
5549,2019-04-01,896,0.51,0.032,0.005,7.1,0.015,8.05,4,0,0,0,2,0,2,0,3,2
5550,2019-08-01,896,0.198,0.025,0.01,6.61,0.008,8.12,8,0,0,0,2,0,2,0,3,2
5551,2019-10-01,896,0.417,0.078,0.005,6.52,0.0,8.1,10,0,0,0,2,0,2,0,3,2
5552,2020-05-01,896,0.62,0.101,0.003,7.1,0.008,8.12,5,0,0,0,2,0,2,0,3,2
5553,2020-07-01,896,0.29,0.002,0.005,6.92,0.014,8.21,7,0,0,0,2,0,2,0,3,2
5554,2020-11-01,896,0.38,0.154,0.011,7.13,0.022,8.2,11,0,0,0,2,0,2,0,3,2
5555,2021-04-01,896,0.46499999999999997,0.025500000000000002,0.003,7.435,0.0075,8.13,4,0,0,0,2,0,2,0,3,2
5556,2021-07-01,896,0.29,0.019,0.004,6.92,0.0,8.18,7,0,0,0,2,0,2,0,3,2
5557,2021-10-01,896,0.2085,0.0405,0.0035,7.15,0.0,8.16,10,0,0,0,2,0,2,0,3,2
5558,2022-05-01,896,0.17,0.004,0.001,7.13,0.0,8.2,5,0,0,0,2,0,2,0,3,2
5559,2022-07-01,896,0.25,0.033,0.002,6.42,0.0,8.17,7,0,0,0,2,0,2,0,3,2
5560,2019-05-01,897,0.33,0.159,0.028,7.29,0.033,8.01,5,0,0,0,2,0,2,2,0,3
5561,2019-08-01,897,0.29,0.172,0.02,6.54,0.008,7.91,8,0,0,0,2,0,2,0,0,2
5562,2019-10-01,897,0.91,0.169,0.009,6.23,0.0,8.27,10,0,0,0,2,0,2,0,3,2
5563,2020-04-01,897,0.64,0.121,0.013,9.14,0.017,8.19,4,0,0,0,0,2,0,3,2,3
5564,2020-08-01,897,0.65,0.034,0.008,6.99,0.0,8.01,8,0,0,0,2,0,2,0,3,2
5565,2020-10-01,897,0.87,0.284,0.025,6.98,0.004,7.95,10,0,0,0,2,0,2,0,0,3
5566,2021-05-01,897,0.62,0.125,0.015,7.29,0.004,8.01,5,0,0,0,2,0,2,0,0,2
5567,2021-08-01,897,0.44,0.083,0.014,6.26,0.0,8.02,8,0,0,0,2,0,2,0,3,2
5568,2021-10-01,897,0.66,0.301,0.015,6.62,0.0,7.99,10,0,0,0,2,0,2,0,0,2
5569,2022-05-01,897,0.7,0.116,0.015,7.36,0.0,8.03,5,0,0,0,2,0,2,0,0,2
5570,2022-07-01,897,0.64,0.013,0.001,6.74,0.0,7.98,7,0,0,0,2,0,2,0,3,2
5571,2019-05-01,898,0.23,0.254,0.03,7.04,0.016,7.95,5,0,0,0,2,0,2,0,0,2
5572,2019-09-01,898,0.7,0.296,0.029,5.94,0.015,7.94,9,0,0,0,2,0,2,0,0,3
5573,2019-10-01,898,2.25,0.137,0.006,6.81,0.0,8.03,10,0,0,0,0,0,2,3,0,3
5574,2020-04-01,898,0.67,0.041,0.01,8.82,0.007,8.09,4,0,0,0,0,2,0,3,2,3
5575,2020-08-01,898,0.44,0.023,0.007,6.46,0.004,7.85,8,0,0,0,2,0,2,0,0,2
5576,2020-10-01,898,0.84,0.295,0.04,6.98,0.004,8.11,10,0,0,0,2,0,2,0,0,3
5577,2021-05-01,898,0.64,0.056,0.009,7.04,0.008,8.01,5,0,0,0,2,0,2,0,3,2
5578,2021-08-01,898,0.48,0.188,0.029,6.02,0.007,7.92,8,0,0,0,2,0,2,0,0,2
5579,2021-10-01,898,0.9,0.158,0.042,6.87,0.0,7.95,10,0,0,1,2,0,1,0,0,1
5580,2022-05-01,898,0.74,0.051,0.009,7.34,0.0,8.01,5,0,0,0,2,0,2,0,3,2
5581,2022-07-01,898,0.0,0.032,0.001,6.21,0.0,8.05,7,0,0,0,2,0,2,0,3,2
5582,2019-04-01,899,0.517,0.029,0.007,7.27,0.006,8.07,4,0,0,0,2,0,2,0,3,2
5583,2019-08-01,899,0.327,0.032,0.005,6.46,0.015,8.11,8,0,0,0,2,0,2,0,3,2
5584,2019-10-01,899,0.623,0.06,0.008,6.59,0.03,8.1,10,0,0,0,2,0,2,0,3,2
5585,2019-05-01,900,0.74,0.69,0.031,6.98,0.029,8.09,5,1,0,1,1,0,1,2,0,1
5586,2019-07-01,900,0.54,0.462,0.061,7.09,0.027,7.58,7,1,1,1,1,1,1,1,1,1
5587,2019-10-01,900,0.76,0.329,0.059,6.87,0.028,8.36,10,0,0,1,2,0,1,2,0,3
5588,2019-05-01,901,0.69,0.212,0.012,6.92,0.025,8.2,5,0,0,0,2,0,2,0,3,3
5589,2019-08-01,901,0.4,0.097,0.004,7.66,0.022,8.07,8,0,0,0,2,0,2,0,3,2
5590,2019-10-01,901,1.28,0.379,0.025,6.77,0.026,7.93,10,1,0,1,1,0,2,2,0,3
5591,2019-05-01,902,0.56,0.251,0.007,7.29,0.019,8.17,5,0,0,0,2,0,2,0,0,2
5592,2019-08-01,902,0.36,0.061,0.009,6.6,0.019,8.06,8,0,0,0,2,0,2,0,3,2
5593,2019-10-01,902,0.84,0.38,0.018,6.81,0.025,8.05,10,0,0,0,2,0,2,2,0,3
5594,2020-05-01,902,0.4,0.079,0.003,8.93,0.021,8.28,5,0,0,0,0,2,2,3,2,3
5595,2020-07-01,902,0.34,0.01,0.005,6.88,0.013,8.11,7,0,0,0,2,0,2,0,3,2
5596,2020-11-01,902,0.485,0.2975,0.014499999999999999,7.4399999999999995,0.012,8.225,11,0,0,0,2,0,2,0,3,2
5597,2021-04-01,902,0.61,0.156,0.019,7.8,0.004,8.13,4,0,0,0,2,0,2,0,3,2
5598,2021-07-01,902,0.53,0.021,0.004,7.0,0.006,8.17,7,0,0,0,2,0,2,0,3,2
5599,2021-11-01,902,0.485,0.2975,0.014499999999999999,7.4399999999999995,0.012,8.225,11,0,0,0,2,0,2,0,3,2
5600,2022-05-01,902,0.99,0.133,0.003,8.81,0.008,8.32,5,0,0,0,0,2,0,3,2,3
5601,2022-07-01,902,0.53,0.037,0.004,7.0,0.006,8.17,7,0,0,0,2,0,2,0,3,2
