MonitoringLocationIdentifier,LongitudeMeasure_WGS84,LatitudeMeasure_WGS84,MonitoringDate,IndicatorsName,Value,Unit,SourceProvider
184,118.2333333,37.5,30/4/1992,pH,8.2,pH,Global River Water Quality Archive (GRQA)
191,120.85,32,30/4/1992,pH,7.6,pH,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,30/4/1992,pH,7.9,pH,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,30/4/1992,TEMP,9,Deg C,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,30/4/1992,TEMP,16,Deg C,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,30/4/1992,TEMP,16.3,Deg C,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,30/4/1992,TSSs,103,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/5/1992,DO,9.02,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/5/1992,NO3N,2.89,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,7/5/1992,TEMP,19.5,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,13/5/1992,BOD,0.97,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,13/5/1992,NO3N,0.11,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,13/5/1992,pH,7.9,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,15/5/1992,BOD,0.2,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,15/5/1992,TP,0.05,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,30/5/1992,COD,6.4,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,30/5/1992,COD,1.8,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,30/5/1992,COD,2,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,30/5/1992,DO,6.5,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,30/5/1992,DO,5.1,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,30/5/1992,NO2N,0.22,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,30/5/1992,NO3N,0.54,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,30/5/1992,pH,8.5,pH,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,30/5/1992,pH,7.2,pH,Global River Water Quality Archive (GRQA)
191,120.85,32,30/5/1992,TP,0.17,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,30/5/1992,TSSs,66.4,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,10/6/1992,BOD,2.68,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,10/6/1992,DO,7.2,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,10/6/1992,NO2N,0.6,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,10/6/1992,NO3N,0.83,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,10/6/1992,TSSs,112,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,22/6/1992,NO2N,0.01,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,22/6/1992,TEMP,25.4,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,22/6/1992,TSSs,267,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,30/6/1992,BOD,2.9,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,30/6/1992,BOD,3.3,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,30/6/1992,BOD,0.4,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,30/6/1992,BOD,1.1,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,30/6/1992,COD,7.8,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,30/6/1992,COD,2.6,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,30/6/1992,DO,8.1,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,30/6/1992,DO,6.6,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,30/6/1992,NO2N,0.003,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,30/6/1992,NO2N,0.013,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,30/6/1992,NO3N,0.42,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,30/6/1992,pH,7,pH,Global River Water Quality Archive (GRQA)
191,120.85,32,30/6/1992,TEMP,27.4,Deg C,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,30/6/1992,TEMP,23.2,Deg C,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,30/6/1992,TEMP,29.2,Deg C,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,10/7/1992,NO2N,0.006,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,10/7/1992,pH,7.7,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,10/7/1992,TEMP,25,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,13/7/1992,DO,6.75,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,13/7/1992,TP,0.24,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/7/1992,BOD,0.3,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,28/7/1992,BOD,1.9,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,28/7/1992,COD,2,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,28/7/1992,DO,6.4,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,28/7/1992,DO,5.4,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,28/7/1992,NO2N,0.042,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/7/1992,NO2N,0.001,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,28/7/1992,NO2N,0.03,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,28/7/1992,NO3N,1.52,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,28/7/1992,pH,7.8,pH,Global River Water Quality Archive (GRQA)
191,120.85,32,28/7/1992,pH,8,pH,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,28/7/1992,pH,7.4,pH,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,28/7/1992,TEMP,22,Deg C,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/7/1992,TEMP,28,Deg C,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/7/1992,TEMP,31.8,Deg C,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,28/7/1992,TSSs,1196,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/7/1992,TSSs,96,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,5/8/1992,BOD,1,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,5/8/1992,TP,0.05,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,12/8/1992,pH,7.7,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,12/8/1992,TP,25.61,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,19/8/1992,BOD,2.86,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,19/8/1992,NO3N,0.28,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,19/8/1992,pH,8.1,pH,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,31/8/1992,BOD,1.7,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,31/8/1992,COD,4.4,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,31/8/1992,COD,7.8,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,31/8/1992,COD,2.5,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,31/8/1992,COD,2.6,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,31/8/1992,DO,11.3,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,31/8/1992,DO,3.9,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,31/8/1992,DO,5.2,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,31/8/1992,NO2N,0.161,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,31/8/1992,NO3N,0.84,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,31/8/1992,pH,8.3,pH,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,31/8/1992,pH,7.4,pH,Global River Water Quality Archive (GRQA)
191,120.85,32,31/8/1992,TP,0.001,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,31/8/1992,TSSs,16,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,9/9/1992,DO,7.21,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,9/9/1992,DO,6.8,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,9/9/1992,NO3N,2.36,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,9/9/1992,NO3N,0.9,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,9/9/1992,TEMP,24.5,Deg C,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,9/9/1992,TSSs,69,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,14/9/1992,NO2N,0.005,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,14/9/1992,TEMP,25.2,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,14/9/1992,TSSs,492,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,30/9/1992,BOD,2,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,30/9/1992,BOD,3.1,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,30/9/1992,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,30/9/1992,BOD,3.6,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,30/9/1992,COD,7.4,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,30/9/1992,COD,3.4,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,30/9/1992,DO,8.2,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,30/9/1992,DO,6.3,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,30/9/1992,NO2N,0.002,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,30/9/1992,NO2N,0.148,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,30/9/1992,NO3N,0.35,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,30/9/1992,NO3N,0.99,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,30/9/1992,pH,6.9,pH,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,30/9/1992,TEMP,17,Deg C,Global River Water Quality Archive (GRQA)
191,120.85,32,30/9/1992,TEMP,22.4,Deg C,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,30/9/1992,TEMP,23.7,Deg C,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,30/9/1992,TEMP,29.5,Deg C,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,9/10/1992,BOD,1.07,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,9/10/1992,NO2N,0.002,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,14/10/1992,NO2N,0.003,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,14/10/1992,pH,8.2,pH,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,14/10/1992,TEMP,26,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,22/10/1992,DO,8.41,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,22/10/1992,TP,0.15,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,31/10/1992,BOD,0.5,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,31/10/1992,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,31/10/1992,COD,2.4,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,31/10/1992,DO,8,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,31/10/1992,DO,6.4,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,31/10/1992,NO2N,0.03,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,31/10/1992,NO2N,0.002,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,31/10/1992,NO2N,0.008,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,31/10/1992,NO2N,0.014,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,31/10/1992,NO3N,0.87,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,31/10/1992,pH,7.8,pH,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,31/10/1992,pH,8.1,pH,Global River Water Quality Archive (GRQA)
191,120.85,32,31/10/1992,pH,7.8,pH,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,31/10/1992,pH,7.8,pH,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,31/10/1992,TEMP,13,Deg C,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,31/10/1992,TEMP,13,Deg C,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,31/10/1992,TEMP,24.2,Deg C,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,31/10/1992,TSSs,452.2,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,31/10/1992,TSSs,30,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,9/11/1992,BOD,1.67,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,9/11/1992,NO3N,0.537,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,9/11/1992,pH,7.9,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,11/11/1992,pH,7.7,pH,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,11/11/1992,TP,2.59,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,13/11/1992,BOD,0.4,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,13/11/1992,TP,0.05,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/11/1992,BOD,2.7,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,28/11/1992,COD,5.4,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/11/1992,COD,3.9,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,28/11/1992,COD,1.8,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/11/1992,COD,3.1,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/11/1992,DO,7.5,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/11/1992,DO,10.2,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/11/1992,NO2N,0.042,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,28/11/1992,NO3N,1.07,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/11/1992,pH,8.1,pH,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/11/1992,pH,7.3,pH,Global River Water Quality Archive (GRQA)
191,120.85,32,28/11/1992,TP,0.001,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/11/1992,TSSs,35.6,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,7/12/1992,DO,9,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,7/12/1992,NO2N,0.005,mg/l,Global River Water Quality Archive (GRQA)
188,112.45,23.06916667,7/12/1992,NO3N,0.37,mg/l,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,7/12/1992,TEMP,13.2,Deg C,Global River Water Quality Archive (GRQA)
205,114.8288889,30.58305556,7/12/1992,TSSs,82,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,9/12/1992,DO,11.49,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,9/12/1992,NO3N,2.29,mg/l,Global River Water Quality Archive (GRQA)
185,116.9833333,36.73333333,9/12/1992,TEMP,5.4,Deg C,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,28/12/1992,BOD,6.2,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/12/1992,BOD,1.9,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,28/12/1992,BOD,0.2,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,28/12/1992,BOD,2.4,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/12/1992,COD,5.5,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,28/12/1992,COD,2.7,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,28/12/1992,DO,6.9,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/12/1992,DO,8.3,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,28/12/1992,DO,8.4,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,28/12/1992,NO2N,0.007,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,28/12/1992,NO2N,0.078,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/12/1992,NO3N,0.39,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/12/1992,NO3N,1.24,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,28/12/1992,pH,6.9,pH,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/12/1992,TEMP,6,Deg C,Global River Water Quality Archive (GRQA)
191,120.85,32,28/12/1992,TEMP,8.1,Deg C,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,28/12/1992,TEMP,18.9,Deg C,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,28/12/1992,TSSs,5,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,27/1/1993,BOD,1.3,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,27/1/1993,DO,10.8,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,27/1/1993,DO,8.2,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,27/1/1993,NO2N,0.017,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,27/1/1993,NO2N,0.03,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,27/1/1993,NO2N,0.008,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,27/1/1993,NO3N,0.72,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,27/1/1993,pH,6.8,pH,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,27/1/1993,pH,8.1,pH,Global River Water Quality Archive (GRQA)
191,120.85,32,27/1/1993,pH,8.2,pH,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,27/1/1993,TEMP,11.6,Deg C,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,27/1/1993,TEMP,8,Deg C,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,27/1/1993,TP,0.001,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,27/1/1993,TSSs,70.9,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,27/1/1993,TSSs,70,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/2/1993,BOD,2.6,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,28/2/1993,COD,22.4,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/2/1993,COD,3.2,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,28/2/1993,COD,1.9,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/2/1993,COD,2.1,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/2/1993,DO,10.6,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/2/1993,DO,6.1,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/2/1993,NO2N,0.055,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,28/2/1993,pH,8.6,pH,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/2/1993,pH,7,pH,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,28/2/1993,TP,0.001,mg/l,Global River Water Quality Archive (GRQA)
184,118.2333333,37.5,28/2/1993,TP,0.001,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,28/2/1993,TP,0.001,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,28/2/1993,TP,0.001,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,28/2/1993,TSSs,413,mg/l,Global River Water Quality Archive (GRQA)
215,119.2666667,26.13333333,28/2/1993,TSSs,32.4,mg/l,Global River Water Quality Archive (GRQA)
360,122.6333333,41.33333333,31/3/1993,BOD,15.3,mg/l,Global River Water Quality Archive (GRQA)
191,120.85,32,31/3/1993,BOD,0.9,mg/l,Global River Water Quality Archive (GRQA)
195,120.1333333,30.2,31/3/1993,BOD,0.6,mg/l,Global River Water Quality Archive (GRQA)
187,113.2,23.23333333,31/3/1993,BOD,5.4,mg/l,Global River Water Quality Archive (GRQA)
192,117.45,40.53333333,31/3/1993,COD,8,mg/l,Global River Water Quality Archive (GRQA)
